subject,provider,published_date,contract_price,status,contract_url,procurement_entity,reference_number,method,successful_bidder,removal_date,published_by,published_on,signed_by,extraction_timestamp,bidder_type,bidder_name,bidder_price,bidder_rank,evaluation_stage,failure_reasons
SUPPLY OF CAMERAS AND ACCESSORIES FOR THE OFFICE OF THE DS,"<span class=""text-muted"">KWETU SYSTEMS (U) - SMC LIMITED</span>",15-08-2025,"UGX
                                            :589,504,060.16
                                            /= V.A.T Inclusive","<span class=""badge bg-success"">Completed</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/61861725,Parliament of Uganda,POU/SUPLS/2024-2025/00384,Open Domestic Bidding Method,KWETU SYSTEMS (U) - SMC LIMITED,29-08-2025,Head PDU,15 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:18:12.272402,unsuccessful,RANBOOK TECH LTD,"443,090,000.00",,"Preliminary
                                                            Evaluation: CompliantDetailed Evaluation: Non ResponsiveFinancial
                                                            Evaluation","The bidder provided a brochure for photo tripods, whereas we required a video camera tripod. Further more there was no specific tripod system being referred to. Also the bidder did not specify what tripod fluid head was being proposed."
SUPPLY OF CAMERAS AND ACCESSORIES FOR THE OFFICE OF THE DS,"<span class=""text-muted"">KWETU SYSTEMS (U) - SMC LIMITED</span>",15-08-2025,"UGX
                                            :589,504,060.16
                                            /= V.A.T Inclusive","<span class=""badge bg-success"">Completed</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/61861725,Parliament of Uganda,POU/SUPLS/2024-2025/00384,Open Domestic Bidding Method,KWETU SYSTEMS (U) - SMC LIMITED,29-08-2025,Head PDU,15 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:18:12.272402,unsuccessful,GLAMOUR TECHNOLOGY UGANDA LIMITED,"590,849,600.00",,"Preliminary
                                                            Evaluation: Non CompliantDetailed Evaluation:Financial
                                                            Evaluation","1.Bidder didnot submit evidence of previous experience

2. Bidder didnot submit NSSF CERTIFICATE"
SUPPLY OF CAMERAS AND ACCESSORIES FOR THE OFFICE OF THE DS,"<span class=""text-muted"">KWETU SYSTEMS (U) - SMC LIMITED</span>",15-08-2025,"UGX
                                            :589,504,060.16
                                            /= V.A.T Inclusive","<span class=""badge bg-success"">Completed</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/61861725,Parliament of Uganda,POU/SUPLS/2024-2025/00384,Open Domestic Bidding Method,KWETU SYSTEMS (U) - SMC LIMITED,29-08-2025,Head PDU,15 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:18:12.272402,unsuccessful,CYBER BASE LIMITED,"1,176,979,200.00",,"Preliminary
                                                            Evaluation: CompliantDetailed Evaluation: Non ResponsiveFinancial
                                                            Evaluation","1.The bidder did not attach a product brochure from manufacturer. The Bidder did not give details on the accessories being offered

2.Bidder proposed to supply a Leofoto LM-364CX Tripod with a maximum height of 1405mm(140.5cm) and minimum height of 93mm(93.cm) whereas the requirement was maximum_267 cm and minimum of 43.9cm

3.Bidder submitted a product brochure with a proposed sony FE 400MM f2.8 GM Lens.The lens mount for the bidder's proposal is E mount where as the requirement in the specification sheet issued out was Z Mount..

4.The brochure attached was not clear.The committee couldnot relate the details in the product brochure with the specifiation sheet issued out"
SUPPLY OF CAMERAS AND ACCESSORIES FOR THE OFFICE OF THE DS,"<span class=""text-muted"">KWETU SYSTEMS (U) - SMC LIMITED</span>",15-08-2025,"UGX
                                            :589,504,060.16
                                            /= V.A.T Inclusive","<span class=""badge bg-success"">Completed</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/61861725,Parliament of Uganda,POU/SUPLS/2024-2025/00384,Open Domestic Bidding Method,KWETU SYSTEMS (U) - SMC LIMITED,29-08-2025,Head PDU,15 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:18:12.272402,unsuccessful,PUREFLEX SYSTEMS LIMITED,"1,052,394,508.54",,"Preliminary
                                                            Evaluation: CompliantDetailed Evaluation: Non ResponsiveFinancial
                                                            Evaluation","The brochure attached proposed a model with the storage of 256GB SSD with memory of 16GB unified memory,the requirement was for storage space of 2TB"
SUPPLY OF CAMERAS AND ACCESSORIES FOR THE OFFICE OF THE DS,"<span class=""text-muted"">KWETU SYSTEMS (U) - SMC LIMITED</span>",15-08-2025,"UGX
                                            :589,504,060.16
                                            /= V.A.T Inclusive","<span class=""badge bg-success"">Completed</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/61861725,Parliament of Uganda,POU/SUPLS/2024-2025/00384,Open Domestic Bidding Method,KWETU SYSTEMS (U) - SMC LIMITED,29-08-2025,Head PDU,15 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:18:12.272402,unsuccessful,BILMAT INVESTMENTS LIMITED,"471,680,000.00",,"Preliminary
                                                            Evaluation: CompliantDetailed Evaluation: Non ResponsiveFinancial
                                                            Evaluation","1.The bidder made mention of Canon Camera EOS 400 6K, (This camera is a photography camera and is not a super 35MM camera as required.) This Camera is an EF-Mount lens and not the the correct E mounting required The bidder did not attach any technical brochures or specification sheets

2.Bidder didnot state any proposed brand and model for the Video Camera Tripod and support the same with cross-references and Product brochures, indicating the Brand name, model and Product part numbers

3. Bidder didnot state any proposed brand for the lens and software and model for the Portable Encoding field broadcast unit and support the same with cross-references and Product brochures, indicating the Brand name, model and Product part numbers

4.Bidder did not state any proposed brand and model for the production computer and support the same with cross-references and Product brochures, indicating the Brand name, model and Product part numbers.

5.Bidder did not state any proposed brand and model and support the same with cross-references and Product brochures, indicating the Brand name, model and Product part numbers"
SUPPLY OF CAMERAS AND ACCESSORIES FOR THE OFFICE OF THE DS,"<span class=""text-muted"">KWETU SYSTEMS (U) - SMC LIMITED</span>",15-08-2025,"UGX
                                            :589,504,060.16
                                            /= V.A.T Inclusive","<span class=""badge bg-success"">Completed</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/61861725,Parliament of Uganda,POU/SUPLS/2024-2025/00384,Open Domestic Bidding Method,KWETU SYSTEMS (U) - SMC LIMITED,29-08-2025,Head PDU,15 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:18:12.272402,unsuccessful,MILLENIUM INFOSYS LTD,"960,704,000.01",,"Preliminary
                                                            Evaluation: CompliantDetailed Evaluation: Non ResponsiveFinancial
                                                            Evaluation","1.The bidder did not attach the brochure and technical information of the tripod and fluid head being offered.

2.The brochure attached proposed an iMac (24-inch,2024model with the storage of 256GB SSD with memory of 16GB unified memory, the requirement was for storage space of 2TB and 32 GB Memory Size.

2.The bidder did not attach the brochure fo rthe lens and software and full technical information for the lens being requested."
SUPPLY OF CAMERAS AND ACCESSORIES FOR THE OFFICE OF THE DS,"<span class=""text-muted"">KWETU SYSTEMS (U) - SMC LIMITED</span>",15-08-2025,"UGX
                                            :589,504,060.16
                                            /= V.A.T Inclusive","<span class=""badge bg-success"">Completed</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/61861725,Parliament of Uganda,POU/SUPLS/2024-2025/00384,Open Domestic Bidding Method,KWETU SYSTEMS (U) - SMC LIMITED,29-08-2025,Head PDU,15 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:18:12.272402,unsuccessful,ACCESS I T LTD,"529,749,200.00",,"Preliminary
                                                            Evaluation: CompliantDetailed Evaluation: Non ResponsiveFinancial
                                                            Evaluation","1.Bidder submitted a product brochure with specifications for a production computer as 8-core CPU with 4 performance cores and 4 efficiency cores and 7-core GPU where as the requirement was a chip with 10-core CPU with 4 performance cores and 6 efficiency cores and 10-core GPU,additionally the proposed computer has storage of 256GB and memory of 8GB whereas the requirement is for a storage of 1TB

2.The lens image provided was for an f4.5 lens whereas the required specification was for f2.8 or lower."
SUPPLY OF CAMERAS AND ACCESSORIES FOR THE OFFICE OF THE DS,"<span class=""text-muted"">KWETU SYSTEMS (U) - SMC LIMITED</span>",15-08-2025,"UGX
                                            :589,504,060.16
                                            /= V.A.T Inclusive","<span class=""badge bg-success"">Completed</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/61861725,Parliament of Uganda,POU/SUPLS/2024-2025/00384,Open Domestic Bidding Method,KWETU SYSTEMS (U) - SMC LIMITED,29-08-2025,Head PDU,15 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:18:12.272402,unsuccessful,,"540,086,000.00",,"Preliminary
                                                            Evaluation: CompliantDetailed Evaluation: Non ResponsiveFinancial
                                                            Evaluation",The bidder did not provide the actual model of the equipment being offered The bidder did not provide any valid brochure for the proposed equipment being requested.
SUPPLY OF CAMERAS AND ACCESSORIES FOR THE OFFICE OF THE DS,"<span class=""text-muted"">KWETU SYSTEMS (U) - SMC LIMITED</span>",15-08-2025,"UGX
                                            :589,504,060.16
                                            /= V.A.T Inclusive","<span class=""badge bg-success"">Completed</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/61861725,Parliament of Uganda,POU/SUPLS/2024-2025/00384,Open Domestic Bidding Method,KWETU SYSTEMS (U) - SMC LIMITED,29-08-2025,Head PDU,15 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:18:12.272402,unsuccessful,A & S ELECTRONICS LTD,"1,151,827,382.00",,"Preliminary
                                                            Evaluation: CompliantDetailed Evaluation: Non ResponsiveFinancial
                                                            Evaluation","In the brochure the bidder proposed an Apple M3 chip with 8-core CPU 10-core GPU whereas the requirement in the specification sheet was 10-core CPU 10-core GPU.The brochure proposed various models with the highest having storage of 512GB,the requirement was for storage space of 2TB.aDDITIONALLY THE product brochure doesnot mention the memory size"
Transportation repair or maintenance services - UG2200153-UG0336H,"<span class=""text-muted"">WAMUCO MOTORS (U) LTD</span>",04-09-2025,"UGX
                                            :3,832,640.00
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62898525,Parliament of Uganda,POU/NCONS/2025-2026/00269,Micro Procurement,WAMUCO MOTORS (U) LTD,04-09-2025,Head PDU,04 Sep 2025,ACCOUNTING OFFICER,2025-10-04T13:18:14.740924,unsuccessful,G.J. AUTO GARAGE,"4,059,200.00",2,"Preliminary
                                                            Evaluation:Detailed Evaluation: ResponsiveFinancial
                                                            Evaluation",-
Transportation repair or maintenance services - UG2200153-UG0336H,"<span class=""text-muted"">WAMUCO MOTORS (U) LTD</span>",04-09-2025,"UGX
                                            :3,832,640.00
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62898525,Parliament of Uganda,POU/NCONS/2025-2026/00269,Micro Procurement,WAMUCO MOTORS (U) LTD,04-09-2025,Head PDU,04 Sep 2025,ACCOUNTING OFFICER,2025-10-04T13:18:14.740924,unsuccessful,HI-TECH AUTOMOBILE AND EQUIPMENT SOLUTIONS LTD,"4,383,700.00",3,"Preliminary
                                                            Evaluation:Detailed Evaluation: ResponsiveFinancial
                                                            Evaluation",-
Transportation repair or maintenance services - UG2200153-UG0336H,"<span class=""text-muted"">WAMUCO MOTORS (U) LTD</span>",04-09-2025,"UGX
                                            :3,832,640.00
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62898525,Parliament of Uganda,POU/NCONS/2025-2026/00269,Micro Procurement,WAMUCO MOTORS (U) LTD,04-09-2025,Head PDU,04 Sep 2025,ACCOUNTING OFFICER,2025-10-04T13:18:14.740924,unsuccessful,SSM  AUTO  GARAGE,"6,572,600.00",4,"Preliminary
                                                            Evaluation:Detailed Evaluation: ResponsiveFinancial
                                                            Evaluation",-
PROVISION OF MEDICAL INSURANCE COVER FOR THE MEMBERS OF PARLIAMENT AND THEIR DEPENDANTS UNDER FRAMEWORK CONTRACT FOR TWO YEARS,3Bidders,02-09-2025,"UGX
                                            :0.00
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/61863750,Parliament of Uganda,POU/NCONS/2024-2025/01780,Open Domestic Bidding Method,,16-09-2025,Head PDU,02 Sep 2025,ACCOUNTING OFFICER,2025-10-04T13:18:17.347143,successful_only,,,,,
ADDITIONAL REPAIRS WITH NEW GENUINE PARTS FOR UG2200054-UG0205H TOYOTA HIACE 2011 MODEL UNDER POOL TRANSPORT,"<span class=""text-muted"">G.J. AUTO GARAGE</span>",17-09-2025,"UGX
                                            :4,956,000.00
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/63431100,Parliament of Uganda,POU/NCONS/2025-2026/00365,Micro Procurement,G.J. AUTO GARAGE,17-09-2025,Head PDU,17 Sep 2025,ACCOUNTING OFFICER,2025-10-04T13:18:19.794991,successful_only,,,,,
Transportation repair or maintenance services - UP9682,"<span class=""text-muted"">MAC EAST AFRICA LTD</span>",26-09-2025,"UGX
                                            :2,066,173.99
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/63996075,Parliament of Uganda,POU/NCONS/2025-2026/00448,Micro Procurement,MAC EAST AFRICA LTD,26-09-2025,Head PDU,26 Sep 2025,ACCOUNTING OFFICER,2025-10-04T13:18:22.231886,successful_only,,,,,
